10616311,BeatrixBone,292,1,970,604
10616885,alpak17,0,1,511,2196
10618707,ITz.TD,0,1,36,9174
10619297,Mrydoc,0,1,409,3007
10619888,seventh+blade,0,1,282,4811
10621950,drakelius,10,1,382,3126
10622244,XENGS,0,1,109,7602
10623528,Barbarian+King,0,1,680,1416
10625580,englishgally,864,1,585,1800
10626023,Dark+Canvas,0,1,36,9175
10627241,SlackerJ,0,1,387,3074
10627327,Peter+Rune,348,1,712,1296
10627576,pappie007,0,1,108,7612
10629077,DiamondEyes,0,1,36,9176
10629576,bom+bom,40,1,1455,162
10629704,zim+the+2nd,1036,1,1252,248
10633186,AshtonB24,0,1,695,1369
10635520,syl3rr,0,1,83,8088
10635558,parta,0,1,89,7913
10635998,LORD-SPIDER,0,1,145,7125
10637560,The+Forgotten+Titan,0,1,1128,353
10638915,Sanen,0,1,242,5293
10639056,kolobar,398,1,691,1429
10643154,raspo1,819,1,398,2963
10644705,ZiggyA,0,1,193,6418
10644867,Zephur,135,1,488,2331
10645650,diyerr,0,1,268,5027
10645718,erolunlu,0,1,150,7079
10646921,TomClarke,187,1,1241,249
10647336,t4nah,187,1,1168,314
10647569,Fitter94,0,1,187,6610
10647940,Macaroon,579,1,924,702
10648397,lulu22,801,1,369,3229
10650245,IronFistRuler,251,1,2690,51
10650889,klemen676,31,1,1557,144
10651179,SiIIy+Wabbit,251,1,717,1281
10655028,cindymore,0,1,157,7017
10657314,Johnsofitel,292,1,1173,306
10658077,sampurna,0,1,227,5487
10658115,celmaitare2,0,1,113,7569
10659094,history76,312,1,981,584
10662189,AurelTNB,569,1,844,890
10664677,orzaol,0,1,73,8326
10664878,robtramp,244,1,743,1205
10667817,KiritoKun.,476,1,549,1982
10668586,Thee+Unstoppable,0,1,358,3324
10669727,amaccaj,29,1,1072,439
10670231,Legion%2A,0,0,0,12053
10670433,coops,0,1,223,5568
10670633,The+G.O.A.T,0,1,105,7689
10671213,Buah+Pepaya,0,1,177,6770
10671476,PartyBreakeR,0,1,401,2932
10672540,BadInfluence,173,1,1335,199
10672808,DioPter,0,1,52,8678
10675798,picture2x,0,1,132,7273
10676310,i+can+see+you,0,1,132,7274
10676389,suikoden,0,1,660,1490
10676407,true+or+false%3F,0,1,133,7256
10676479,grove+it,0,1,135,7228
10676513,BillyBobTheGreat,22,1,755,1166
10677149,Chika,0,1,395,2992
10677205,enter+IP,0,1,132,7275
10678302,damian1122,0,1,36,9177
10678541,dogol,801,1,1017,510
10679455,WoeS,0,1,98,7803
10679796,ogaan,2,1,1191,292
10680760,Jeroensere,977,1,299,4525
10681230,The+Unholy+One,0,1,384,3101
10682784,starmex100,0,1,54,8633
10683120,kmenard226,0,1,36,9178
10683371,bailey,456,1,437,2676
10683440,Hitla,0,1,230,5448
10684070,Avey,733,1,459,2526
10685715,ashleyg,0,1,350,3398
10686141,hamlek,862,1,396,2979
10686429,Penjual+Premium+Murah,0,1,163,6953
10687735,CoreHunter,399,1,372,3207
10688292,Lord+Solo,0,1,298,4494
10689447,Unlucky+Luke,0,1,146,7110
10689946,Silentdeath,4,1,292,4630
10691067,ardyandha,853,1,374,3189
10693616,primoz1,374,1,161,6976
10693752,The+Snipe+Troll,0,1,242,5294
10693940,agathon,0,1,36,9179
10694634,niceday0717,40,1,1033,489
10696214,DevilJin,0,1,292,4631
10696325,erin,330,1,350,3399
10696869,mcsaopera,292,1,847,879
10696891,Rosand.Gr,552,1,355,3358
10699967,Derper,10,1,1673,118
10699997,Breccia,0,1,36,9180
10701190,psycholarry,0,1,144,7135
10701310,grudges,579,1,982,581
10706098,nickse5,0,1,36,9181
10707460,Sehi12,0,1,194,6394
10709307,Namejs,135,1,811,987
10710161,Bronski,0,1,246,5254
10710474,oytal,0,1,477,2393
10713552,Salvador+Dali,1055,1,2737,49
10723932,LonerFang,41,1,700,1341
10724323,Buleud,0,1,180,6736
10724363,Kit+Kat.,296,1,274,4944
10725639,Evil+Time.,501,1,470,2452
10726083,Deadlycow,0,1,36,9182
10727316,wiktor,569,1,606,1752
10728374,BreadedMayhem,80,1,1163,316
10729822,LitlLiz,42,1,507,2219
10730532,flv22,572,1,1015,513
10735289,amadis,438,1,3056,39
10735961,done,187,1,1248,244
10736988,Lynch,0,1,258,5140
10738812,Raafimusa,449,1,634,1593
10739500,Crazy+Flakes,438,3,7078,5
10740981,fire+weso,0,1,918,716
10742235,iNGeBaRD,0,1,251,5218
10742302,wranx,152,1,651,1527
10743107,SC2+Protoss,0,1,36,9183
10744368,Hatred666,40,1,1375,183
10744370,LothlorienRogue,746,1,190,6472
10746869,Freder,1,1,906,738
10748133,TkaiHs,0,1,36,9184
10750458,kasp1s,0,1,260,5110
10752294,SlayersRyung,0,1,42,8789
10755565,kingmas,0,1,485,2351
10756701,cheppy,401,1,453,2641
10764822,LazHoca,0,1,36,9185
10765482,King+K-Pop,55,1,990,560
10765552,Sir+Rossco,29,1,891,771
10768074,jumbee+the+crate,0,1,402,2917
10771849,molotov,251,1,686,1400
10774647,mart320,0,1,163,6954
10775231,nykalord,125,1,220,5608
10775309,kokushi02,0,1,626,1625
10775852,Nanosafety,233,1,1186,300
10776542,xjosh14+xd,0,1,172,6847
10777281,Lord+King+Spartacus,42,1,117,7532
10780030,YudaXRiotX,0,1,36,9186
10781869,SOLOsp,0,1,516,2168
10782871,GreatShooter,0,1,334,3561
10783570,Zenko,0,1,310,4110
10784946,samhotdog,224,1,358,3325
10787556,borninsane,999,1,350,3400
10788962,Pineapple3319,0,1,104,7726
10791640,larkineric,1,1,518,2150
10794464,osamu4411,0,1,212,5933
10796105,luka22,0,1,425,2806
10798766,Eaglebucky,0,1,147,7102
10799038,Theocracy,0,1,497,2277
10801004,ESLL,449,1,361,3291
10802843,ibamanding,506,1,859,847
10803182,Cyberman,517,1,1049,467
10804776,markusparkus,0,1,305,4365
10807416,Nikolaj+Gregorov+13,0,1,653,1516
10809391,hindy12,0,1,288,4699
10809573,DEADRU,0,1,85,8012
10817917,CuddlyTeemo,0,1,156,7028
10820447,assaf1973,0,1,729,1239
10820533,King+of+darknes,0,1,259,5130
10822188,gorkhalinepal,169,1,616,1668
10822204,Cyberone,0,1,36,9187
10822858,TOM722,0,1,276,4905
10824404,OReillyfootball,0,1,255,5169
10825509,Neon+Knights,201,1,1292,216
10826295,satrixke,0,1,482,2367
10826627,hiper+mario,950,1,468,2614
10828132,parim,0,1,254,5183
10828512,Marele+Muja,0,1,36,9188
10828947,jonasnarvas,210,1,390,3043
10829193,Visper,0,1,42,12070
10829194,girlwar,0,1,378,3160
10830243,Imacrabbypatty,0,1,174,6818
10830921,Duduk+Diam+Rata,0,1,395,2993
10830942,TieuBatTieu,0,1,145,7126
10831131,arlang,241,1,1170,312
10831876,Slipperyklown,0,1,60,8469
10832394,blackdeja,0,1,678,1424
10833396,tribaltj,565,1,267,5036
10833445,Droidz2015,0,1,187,6611
10833463,Lord+pontus,501,1,505,2227
10833482,hear,501,1,517,2162
10833582,One+account,702,1,517,2163
10833591,funforton,702,1,1351,194
10833603,crownr87,702,1,524,2110
10833756,troy1,80,1,1120,361
10834368,Code+Red,0,1,633,1595
10834586,heavyplow,0,1,469,2459
10835049,YippieKyYay,0,1,36,9189
10835549,The+Lost+Assassin,0,1,36,9190
10836172,kirvis,0,1,158,7009
10836756,HakunaYoTatas,0,1,166,6919
10837614,AlyssaJade,0,1,108,7613
10838905,thebagleboy,0,1,36,9191
10839309,king+tiger,574,1,544,2073
10839463,ponakane+bu+lek,0,1,409,2866
10839640,anthnmrtn,0,1,828,932
10840951,Kanga,456,1,530,2074
10841053,gavurcuk,0,1,401,2964
10841323,Herocaine,0,1,36,9192
10841921,queen+rika,13,1,1097,396
10841963,NeBuNu,0,1,185,6641
10842386,Jag123,181,1,987,568
10842665,golden,0,1,395,2994
10842958,Psyforia,0,1,152,7067
10844558,n3wb,0,1,36,9193
10844603,Omer52,0,1,36,9194
10847011,meetkay+saab,0,1,92,7859
10847101,MarcherLord,80,1,853,869
10849690,ap66,201,1,979,587
10852737,Campbell,691,1,454,2558
10852759,Dr.One,40,1,2488,59
10853922,stanleychandra,0,1,272,4977
10854776,TheBigKahuna,0,1,110,7594
10855332,Marlboro69,298,1,578,1821
10855539,DVBBS,0,1,40,8880
10855581,nausicaa,0,1,515,2171
10855748,bajak+laut,55,1,905,762
10857427,Hide,0,1,200,6322
10857686,Turner,0,1,499,2269
10859065,LordDazzor,7,1,266,5047
10862413,VerumDux,0,1,36,9195
10863188,gpflexi,237,1,472,2428
10866003,OsoSerious,0,1,36,9196
10867763,Soul100,273,1,428,2744
10868629,its+me+stevo,55,1,955,625
10868885,Gasark,416,1,778,1092
10869229,Dragon+Rage,214,1,333,3576
10871399,jammyjames,0,1,511,2197
10872531,oboratite,0,1,575,1832
10872934,EskaliA23,0,1,161,6977
10874676,Lazy-Panda,237,1,514,2173
10875134,TanarulNinja,0,1,486,2345
10875174,cfpogi,0,1,632,1620
10876239,erkthebox123,0,1,161,6978
10878465,nanalethalee,32,1,217,5775
10878628,HotLikeDat,0,1,134,7246
10881812,The+Builder,0,1,389,3051
10881946,DaftPhoenix,574,1,424,2769
10882262,steve+pratt,2,1,524,2203
10883286,Kapo,0,1,282,4812
10883523,Turbo+Coldheart,1037,1,226,5747
10883847,damomac,0,1,236,5377
10884097,blandy1994,0,1,1189,299
10884822,Hindy1994,0,1,214,5903
10885408,SamoPartizan,449,1,553,1954
10885496,Ramses555,0,1,115,7543
10886885,IGNazz404,0,1,91,7883
10888296,Blackvirus,0,1,83,8089
10888906,UnderTaker,684,1,380,3147
10889191,Scottishwrath,489,1,752,1176
10890762,ininus,41,1,530,2075
10891028,Bydureon,80,1,973,616
10891965,Rembo,46,1,502,2245
10893162,amiti,292,1,532,2063
10893844,Cb46,1,1,445,2647
10893966,Dead,0,1,143,7151
10894111,Parallax,0,1,36,9197
10894315,aika75,0,1,193,6419
10900169,manuk,0,1,36,9198
10900795,kyououin,212,1,1951,85
10901229,Mely,438,1,1043,476
10901323,Providence,819,1,688,1392
10901640,Hannahpea,29,1,1186,301
10902041,Tsakalwtos,0,1,363,3278
10902268,sir+splotch,383,1,589,1783
10905352,LordNicholoso,695,1,325,3723
10906267,Frenzy9,0,1,177,6771
10906709,Rodjeni.,0,0,0,12054
10907557,Jixsta,0,1,36,9199
10912151,TheDude86,0,1,36,9200
10912188,gold,0,1,407,2885
10912744,kugh,0,1,146,7111
10913305,Daedalus,0,1,180,6737
10914005,Mayor+Bee,0,1,135,7229
10914295,guerilla+fighter,702,1,563,1928
10914460,b0r3d,0,1,305,4366
10914870,baily,501,1,654,1508
10917672,Reemul,657,1,973,599
10920154,Shadowsnake77,695,1,591,1775
10920246,Silence+N+Violence,41,1,385,3092
10920536,Gooldx,801,1,397,2980
10921840,apolon1234,0,1,125,7393
10922522,miran751,0,1,36,9201
10922602,Bats66,999,1,289,4764
10922690,spahija,0,1,205,6223
10923816,The+Rocket+Team,0,1,124,7454
10925565,300x,438,1,871,821
10927478,sodders,0,1,418,2797
10928882,ever,977,1,168,6896
10928898,Foo+Boo,0,1,571,1852
10929533,Tassi,939,1,252,5210
10930154,Mundzuk,0,1,756,1162
10931281,sadie69,46,1,242,5295
10931707,Crusher,461,1,438,2668
10933786,Sharp+lee,0,1,1217,275
10934160,juicy+box,0,1,305,4429
10936739,Arishok,0,1,907,735
10937116,Nevermore,449,1,939,667
10937657,ljpeters91,0,1,126,7362
10938139,ZimokBG,0,1,200,6323
10938496,RabitGotRabies,0,1,428,2745
10940720,crazedGoat,0,1,227,5488
10941584,sacredr,0,1,36,9202
10941726,BAWZEGP,55,1,875,809
10942837,SoImplx,0,1,373,3195
10944974,ozzz,4,1,676,1430
10945685,q00u,0,1,55,8621
10946718,mercutio1990,0,1,36,9203
10947934,joce71,0,1,48,8718
10948814,Extect,0,1,323,3771
10949190,okgogo,0,1,36,9204
10949285,xearot,169,1,556,1935
10949301,rec0yl3,0,1,36,9205
10949504,gotjr7,169,1,703,1290
10949543,.Rekt,0,1,643,1550
10949823,crazjones,0,1,251,5219
10949876,The+King+Of+Sparta,0,1,487,2341
10950209,vagabundo,0,1,68,8374
10950432,mugger,41,1,788,1065
10950478,-Assassin-,0,1,70,8347
10951013,pxzzimj,15,1,414,2827
10951222,Akram,187,1,2214,66
10951353,Ja+vin+diesel,55,1,1226,267
10951484,FedePede,0,1,569,1864
10951523,UcantEme,766,1,368,3238
10951691,yudhis42,27,1,437,2677
10951943,d7bsh,569,1,487,2342
10952538,idan1998,0,1,75,8286
10953479,cdrom011,0,1,647,1539
10954512,Lord+TheToaster11,0,1,471,2442
10954630,grazewardyuc,0,1,36,9206
10955573,Queen+RedLady,702,1,292,4632
10955617,jozagulikoza,0,1,408,2874
10955937,King+Klemson,0,1,400,2946
10960638,BecauseOfHer,269,1,295,4539
10961466,EvilClown007,298,1,501,2254
10962029,speedranger,0,1,607,1699
10962865,Witez,476,1,466,2476
10962957,Hung309,136,1,689,1389
10962960,baquito,0,1,244,5269
10963430,GreatAlexandertheGreek,0,1,258,5141
10964115,Maple,0,1,155,7038
10964193,kidsnot,0,1,36,9207
10967029,Jah+Unit,852,1,612,1681
10968510,ibrahimownz,0,1,36,9208
10968932,Queen+Dragon+master,0,1,124,7455
10969851,mike22,461,1,343,3463
10970418,jjlloo15,819,1,404,2902
10971247,ull164,921,1,324,3752
10971752,asd123fg,0,1,395,2995
10972610,Xander+Cage,0,1,130,7314
10972828,White+Fang,237,1,260,5111
10972989,ADW+III,10,1,457,2543
10973447,montella,373,1,690,1384
10973534,DunkinMiNutz,0,1,203,6246
10973784,Scavenger,978,1,354,3365
10974033,bowhuntr,16,1,337,3522
10974103,Lord+Harlus,303,1,653,1517
10976321,pwnk1ller,0,1,60,8470
10977379,RaisingFromTheDead,0,1,36,9209
10977713,jimmyivc,0,0,0,12055
10977923,Always+HIGH,0,1,188,6508
10978357,AlvezD,22,1,223,5569
10978787,irmantas,0,1,290,4664
10978983,TeamWorkPlayer,0,1,135,7230
10979218,Maleman,0,1,231,5439
10979513,iSeeDeadPeople,29,1,554,1949
10980919,Lady+The+beast,0,1,128,7336
10981475,Kalina,413,1,1062,477
10981901,dbrnsshqudwkd,0,1,152,7068
10981925,DrNoh1974,28,1,727,1248
10983980,ayca22,0,1,1514,147
10984208,Maxwell+Lionheart+IV,0,1,208,6183
10984339,Enforcer,1055,1,1459,161
10984576,Blue.rabbit123,0,1,107,7634
10984829,MiniCooper,702,1,347,3428
10985152,adamsjones8,0,1,165,6928
10986337,masin,0,1,436,2684
10986647,i0vid,40,1,1140,335
10987330,ranga13june,641,1,256,5160
10987453,Zero+Two,0,1,139,7181
10987534,Horde,572,1,1123,358
10987865,serviser,589,1,549,1983
10988155,wisps,0,1,403,2908
10990223,Shireen+Baratheon,272,1,251,5220
10990825,GunnyBunny24,0,1,280,4853
10994045,RWBY,41,1,778,1093
10994861,dorj,0,1,210,5967
10995429,ex.con,56,1,527,2093
10996144,iballs,272,1,417,2807
10996234,Azura,0,1,101,7783
10996712,NayHax,0,1,36,9210
10996841,Allblue,0,1,643,1551
10998015,minion47,733,1,597,1822
10998329,ODIN+GOD+OF+GODS,56,1,343,3464
10998522,tomuks77,0,1,532,2064
10998613,Jaxilian,0,1,167,6911
10998982,El+Gran+Conquistador,182,1,545,2002
10999044,Ghostface+Killa,42,1,291,4647
10999786,iLLuMiNaTuM,565,1,583,1807
10999934,SavageHorseman,0,1,159,7000
11001743,curtgxx,251,1,607,1771
11003846,marelo,0,1,343,3465
11004687,tsolias86,0,1,205,6224
11004860,Jolin,0,1,124,7456
11005971,Ugly,373,1,541,2021
11007630,thebev1952,241,1,748,1193
11007897,miran753,919,1,401,3044
11008021,r2d279,0,1,202,6267
11008627,Scotty-109,0,1,382,3127
11008727,beware777,0,1,657,1498
11009346,Prophet+Of+Regret,0,1,728,1243
11009355,Uzkariautojas,0,1,240,5316
11010829,Sgt+Bull,0,1,120,7501
11011243,Sadassa,976,1,961,617
11012900,bole13,100,1,556,1936
11013452,ramsbottom4,31,1,883,785
11015128,Sunshine+and+Rainbows,272,1,899,753
11015252,Linoko,0,1,233,5417
11016340,JesusSaySwag,484,1,1443,167
11016406,DrunkSquirls,461,1,333,3577
11016638,dutchminerHD,0,1,163,6955
11017584,nightwalker,241,1,206,6212
11017935,daicactu12,501,1,722,1266
11018274,Pandamonium,0,1,217,5776
11018825,YMTAR,0,1,118,7525
11020087,tuanlai003,1054,1,239,5331
11020313,luffysenpai,1055,1,1222,271
11020809,Monsterpae,0,1,270,4996
11021954,MokaRaven,0,1,87,7939
11022174,avibt101,702,1,555,1944
11022604,Drakken,0,1,556,1969
11022661,adroma,568,1,390,3045
11028124,Jawskingkiller,160,1,901,747
11031013,GeeGee,0,1,314,3957
11031906,adam73,115,1,369,3230
11032291,KANAREK,0,1,199,6331
11032605,mire18,0,1,487,2343
11033163,Turgon,456,1,365,3265
11035195,SDS+Meliodas,0,1,36,9211
11036370,Pahatar,0,1,471,2443
11037482,Umraeva,0,1,351,3387
11037750,godmurphy,26,1,293,4605
11037751,young+killa,0,1,175,6804
11038088,simenheimdal,0,1,653,1518
11039128,Kong+Tidus+den+tredje,0,1,122,7478
11039398,death+dealers,0,1,322,3802
11039535,DrCraZzy,0,1,36,9212
11039553,kill+bill94,0,1,375,3184
11040037,Yabba,0,1,267,5037
11040079,KRONNET,0,1,97,7808
11040118,LionRoyal,41,1,706,1318
11040270,ODA+junkie,224,1,630,1609
11040436,Carlo+Colucci,13,1,3089,37
11040728,finalbarrage,0,1,352,3381
11042560,Seized,0,1,232,5423
11042995,Wile+E.+Coyote,0,1,36,9213
11043388,sponono,0,1,181,6716
11043800,urwah,241,1,345,3442
11044118,grumkin,22,1,219,5748
11045468,secius,0,1,82,8186
11046009,kocken,0,1,232,5424
11046468,Equinox,801,1,402,2918
11047263,GenesisCommander,187,1,3424,32
11047593,Hornelis,0,1,186,6625
11048109,SirEdway,300,1,240,5317
11049082,%2AROBINthaHOOD%2A,0,1,388,3065
11049265,dheszquoh,506,1,589,1784
11049584,Anyone,1002,1,760,1142
11050264,PercyJackson,517,1,152,7069
11051467,FRANJONEAL,0,1,161,6979
11051494,Irondeth,232,1,229,5460
11051549,next+command,0,1,130,7315
11051819,ManDragoren,461,1,477,2394
11051940,Makkarakeisari115,0,1,325,3724
11052133,Void+Monster,226,1,795,1046
11052301,juju,244,1,488,2332
11052741,Sword+Sister,182,1,900,751
11053252,InfectedSoul,0,1,127,7347
11055247,resilience.,0,1,387,3075
11055736,ahmadma1,31,2,4239,22
11055842,egsaleh95,0,1,83,8090
11058464,alfaridzi,54,1,933,679
11059041,king556,430,1,770,1113
11059543,LordPocket,0,1,107,7727
11059980,stiffbacon,449,1,894,799
11060059,Wolf+Creek,0,1,305,4367
11062632,king+dade,383,1,216,5802
11062763,Lord+Haasoor,303,1,650,1530
11062975,Madone,28,1,712,1297
11064276,jrboy26,0,1,843,915
11064286,Cu+Chulainn,1,1,661,1482
11064560,Parmenion+v,182,1,289,4678
11066336,melak,0,1,36,9214
11068169,meejay,41,1,192,6436
11068203,Lugh+the+Mighty,0,1,195,6374
11069425,Satin+Flowers,0,1,364,3273
11069450,-Harry-Styles-,0,1,219,5749
11069473,Rafael+Nadal,0,1,216,5803
11069917,akumimin01,348,1,949,642
11070167,Mercenary+Captain,0,1,36,9215
11070732,Flame+alchemist,0,1,36,9216
11071390,FearIsBorn,0,1,90,7905
11071449,Zerozonk,26,1,414,2828
11071977,GigaGnome,0,1,340,3491
11073474,LethalPhilly,0,1,311,4086
11073800,Silvercode,32,1,357,3335
11075319,Elemental+Lords,1020,1,275,4933
11077064,DaimToTw,401,1,418,2798
11078682,pholion,42,1,336,3532
11078815,Richie69,296,1,575,1833
11079003,Lord+Ike,0,1,222,5582
11079048,nTDestroyer,74,1,228,5473
11079927,Hamarlan,0,1,337,3523
11080459,kajuska22,0,1,316,3914
11080555,Razier+Frey,864,1,760,1143
11080586,SirVidarr,0,1,539,2031
11081059,KubaCITY,0,1,202,6268
11081132,Wisdom+Cube,383,1,668,1458
11082077,Lyon,0,1,2199,67
11084056,khamrargellur,201,1,672,1443
11084197,k-2fire,42,1,685,1404
11085218,slovencixd,31,1,684,1405
11087080,Beer.,0,1,181,6717
11087394,ukko-perkele,0,1,36,9217
11087495,Daddy+Yankee,0,1,308,4225
11088831,psh9336,0,1,173,6829
11089430,abuman,31,1,730,1235
11091514,sharkmen,399,1,309,4207
11091730,zaijian232,0,1,149,7085
11091737,Meraxisofkelg,0,1,360,3299
11091868,ESES,80,1,682,1411
11092647,Whatsapp,572,1,1066,448
11094128,seviz77,0,1,180,6738
11094522,dominator0611,0,1,78,8249
11095550,brownies,28,1,756,1163
11095705,Wouts,0,1,257,5147
11095739,Lyriael,0,1,747,1217
11095885,TouchMe,995,1,2362,63
11096041,flooffloof,0,1,550,1976
11096261,The+Gesis,0,1,190,6473
11096447,billoni,80,1,1110,377
11097979,AVITOHOL,0,1,304,4392
11099352,lshoon,0,1,155,7039
11100481,Lord+King+kaiser,10,1,697,1355
11100607,lord+jupiter,8,1,1085,419
11100610,logangbc,383,1,605,1711
11100650,GeneralMaTThew,0,1,222,5583
11100708,mars2m,569,1,318,3871
11101978,MrLunarias,383,1,319,3847
11103487,lovbaseball,0,1,207,6197
11103983,after+the+blade,0,1,227,5489
11104751,Donald+J.+Trump.,0,1,36,9218
11105052,titik1986,26,1,606,1705
11105320,5hadow1ce,0,1,262,5083
11105328,ImTheReaper,579,1,855,880
11105444,BE+HAPPY,214,1,488,2333
11105456,dawoo3405,589,1,313,3966
11105474,Lord+Ivanho,0,1,178,6759
11106146,King+GAMA,237,1,296,4526
11107764,HyriaSniperSuzy,42,1,747,1196
11110137,Medf3,0,1,36,9219
11112373,lupabykowicz,1,1,638,1571
11112505,PurdueDragon,968,1,269,5010
11112816,Big+Bad+Bob,0,1,392,3027
11113475,mthomas70080,0,1,204,6234
11114558,ccubby08,0,1,204,6235
11116001,Ace+of+Sp4des,27,1,340,3492
11116027,Tito,0,1,368,3239
11116040,master.ba,0,1,84,8052
11116044,jolly.roger,548,1,884,780
11116419,Love+Apocalypse,212,1,846,882
11116479,bam41,0,1,115,7544
11116580,Tide,383,1,1002,541
11116872,Jukkapekka,888,1,432,2764
11117364,RulyCorn,46,1,673,1439
11117462,Ingve+123,0,1,243,5284
11117654,s911507,852,1,414,2829
11117700,Joseph+is+coming,0,1,452,2571
11118143,ScreamNagisa,201,1,635,1587
11118730,zakaD0om,26,1,319,3848
11118827,Motsopitso,0,1,135,7231
11118986,sporios1984,0,1,287,4715
11119021,Justyie,0,1,439,2663
11119147,dimis77,46,1,462,2509
11119704,Drattsfromthedead,0,1,96,7812
11119916,huggins,80,1,1108,386
11120177,Hero777,574,1,681,1414
11120599,Jungle707,0,1,238,5346
11120844,Dedmon,548,1,627,1621
11120852,Riddle707,0,1,224,5553
11120863,Windstopper,0,1,224,5554
11121653,The+5iveman.,46,1,466,2477
11121735,man.lehal97,0,1,36,9220
11122082,village,691,1,474,2419
11122624,King+Hjalmar,850,1,292,4633
11122733,ibebizzy,0,1,292,4634
11123053,bim+bam,0,1,401,2933
11123845,L.I.O.N,0,1,929,687
11124844,Dr.Taylor-Bo,0,1,154,7055
11125197,Silver+Fox,135,1,995,553
11125760,fraentah,2,1,717,1282
11125816,%2ACaligula,0,1,377,3170
11125844,ManDontCare,852,1,210,5968
11126205,Mr+Enrich,220,1,191,6456
11126553,romanuL,506,1,654,1509
11126754,Censer,0,1,408,2875
11126755,jmkaar,0,1,451,2582
11126859,souldestroyer,10,1,658,1531
11128020,-%3DDead+King%3D-,0,1,188,6509
11128577,Morfius,0,1,188,6510
11128844,FoopOplo,241,1,475,2410
11128846,Kyla,201,1,1682,115
11128904,grandpubah1,0,1,290,4665
11129090,Vako,187,1,2292,64
11129135,WelcomeToTheFreakshow,0,1,666,1465
11130008,0ndg0,852,1,789,1063
11130042,egnestle,0,1,87,7940
11130544,PPhunter,0,1,188,6511
11131089,Shkura,0,1,188,6512
11131172,Puppeteer,0,1,188,6513
11131488,Yarmak,0,1,188,6514
11131494,TradePremium,0,1,188,6515
11131497,Brazzzers,0,1,188,6516
11131591,Exiss,0,1,188,6517
11132049,Shnur,0,1,188,6518
11132061,Aerozol,0,1,188,6519
11132105,cads+ap+dragon,0,1,587,1791
11132127,Petya,0,1,188,6520
11132267,GRANDONG,0,1,221,5598
11132310,Lutsk,0,1,188,6521
11132315,Cromp,0,1,188,6522
11132521,UkrainianArmy,0,1,188,6523
11132828,Oxymiron,0,1,188,6524
11132928,Modern+Expo,0,1,188,6525
11133812,Agronom,0,1,188,6526
11134418,Edelvika,0,1,188,6527
11134424,Global+Offensive,0,1,188,6528
11134534,mariukas456,348,1,395,2996
11134558,LazyBoy,0,1,188,6529
11134701,Lombard,0,1,188,6530
11134800,MarcoPolo,0,1,188,6531
11134806,Gracias,0,1,188,6532
11135188,Stakan,0,1,188,6533
11135203,Elite+villages,0,1,188,6534
11135223,Scalolaz,0,1,188,6535
11135328,Lift,0,1,188,6536
11135450,Young+boy,0,1,188,6537
11135599,Vahtang,0,1,188,6538
11135642,Kletka,0,1,188,6539
11135647,Derevo,0,1,188,6540
11135666,kingas,251,1,766,1120
11136448,andrew3007,42,1,282,4813
11136556,Bulbazavr,0,1,188,6541
11136914,MrMihai321,212,1,936,671
11137125,Hammer+of+War,0,1,214,5904
11137267,VolynMan,0,1,188,6542
11137490,Lord+Synergy,0,1,188,6543
11137676,Mazepa,0,1,188,6544
11137678,Lifecell,0,1,188,6545
11137683,Okko,0,1,188,6546
11137691,Globus,0,1,188,6547
11137933,Chermander,0,1,188,6548
11138994,%3D%3D%3D%3D,0,1,36,9221
11139270,chubake,766,1,238,5347
11139570,warpolitics,27,1,286,4723
11139680,Coloredboy002,0,1,36,9222
11140486,Oldfart,489,1,316,3915
11141775,frsm,8,1,688,1393
11142339,crazy-diamond,0,1,982,582
11142585,sylvestar,0,1,477,2395
11143240,ariellew,0,1,165,6929
11143456,Lehnwa,54,1,861,839
11143906,Random+Basilisk,303,1,629,1614
11144681,appleofeyes,233,1,1111,376
11144963,gurobipy,0,1,455,2553
11145361,Seonye,733,1,555,1997
11145581,Balasha,548,1,1124,357
11145582,Zavhoz,548,1,1190,295
11146003,discokoza,0,1,83,8091
11146077,Texx,405,1,448,2601
11146348,HomesteadingCox95,456,1,314,3958
11146603,Idunn,0,1,36,9223
11146789,Saorcaledonia,0,1,396,2981
11147397,tsar123,0,1,308,4226
11148532,ChildArmy,0,1,202,6269
11149244,tylerbob885,0,1,211,5947
11149808,targius,0,1,79,8236
11149891,Buggane,0,1,36,9224
11150511,Franchik,0,1,440,2678
11150541,kicsicho,0,1,194,6395
11150580,k+i+n+g,0,1,36,9225
11150593,Lord+Squirrel,237,1,324,3753
11150607,kingmaker,0,1,561,1977
11151085,Savvy,241,1,340,3493
11152138,YYS1995,0,1,536,2045
11152419,Estefanus,0,1,72,8331
11152420,Lord+Bearpaw,0,1,386,3083
11152741,Hero-Hunter,0,1,233,5418
11153842,Strong+Hand,0,1,222,5777
11154098,olaknob33,182,1,673,1440
11154513,dong23,0,1,36,9226
11154821,Lord+spamalot,0,1,105,7690
11154939,Winterr,571,1,392,3028
11155438,benknuserq,0,1,36,9227
11156529,BetaGamma,29,1,1524,145
11156679,RealFrankUnderwood,0,1,36,9228
11158130,observetory,0,1,147,7103
11159075,msworldwide,0,1,89,7914
11159303,CaCougar67,10,1,348,3417
11160414,dendave,55,1,784,1074
11160568,Lord+Sir+John,0,1,262,5084
11160955,acuate187,0,1,1121,360
11161286,Sidrex,733,1,434,2697
11161777,Briathom,852,1,603,1753
